idx,time,OOB
4878,2022-05-31 17:44:24.679796,113.29035273172649
4879,2022-05-31 17:44:25.686099,113.38767355182132
4880,2022-05-31 17:44:26.692497,113.20731314126324
4881,2022-05-31 17:44:27.694338,113.18947466762174
4882,2022-05-31 17:44:28.699886,113.07166181084939
4883,2022-05-31 17:44:29.705217,112.90037077756739
4884,2022-05-31 17:44:30.707992,112.8691067859805
4885,2022-05-31 17:44:31.714867,112.69703744865731
4886,2022-05-31 17:44:32.720667,112.66383944336084
4887,2022-05-31 17:44:33.726351,112.82652546041734
4888,2022-05-31 17:44:34.732045,112.7693346493436
4889,2022-05-31 17:44:35.736584,112.99215262135986
4890,2022-05-31 17:44:36.738754,112.72045204413568
4891,2022-05-31 17:44:37.745597,112.87676661881672
4892,2022-05-31 17:44:38.749925,112.73309172573519
4893,2022-05-31 17:44:39.750596,112.5517681462416
4894,2022-05-31 17:44:40.751805,112.81525883162442
4895,2022-05-31 17:44:41.755552,112.65952023307581
4896,2022-05-31 17:44:42.759771,112.54281468447778
4897,2022-05-31 17:44:43.764077,112.84263303701744
4898,2022-05-31 17:44:44.768480,112.75921343425301
4899,2022-05-31 17:44:45.769864,112.6301361349904
4900,2022-05-31 17:44:46.771610,112.22963524918825
4901,2022-05-31 17:44:47.772863,112.3324137645098
4902,2022-05-31 17:44:48.774028,112.2539796385756
4903,2022-05-31 17:44:49.776400,112.19288574008634
4904,2022-05-31 17:44:50.782221,112.31344390488697
4905,2022-05-31 17:44:51.786445,112.59609352335609
4906,2022-05-31 17:44:52.787494,112.86176723703754
4907,2022-05-31 17:44:53.788416,113.07683169318376
4908,2022-05-31 17:44:54.793283,112.91506851232633
4909,2022-05-31 17:44:55.797676,112.94750652202747
4910,2022-05-31 17:44:56.800112,112.7391236246796
4911,2022-05-31 17:44:57.801480,112.64409780592197
4912,2022-05-31 17:44:58.803827,112.80477170634977
4913,2022-05-31 17:44:59.809927,112.73625831579398
4914,2022-05-31 17:45:00.814484,112.77225027878931
4915,2022-05-31 17:45:01.820485,112.92786167070625
4916,2022-05-31 17:45:02.825487,112.75033383133085
4917,2022-05-31 17:45:03.827620,112.89527315167324
4918,2022-05-31 17:45:04.831384,113.18792711924813
4919,2022-05-31 17:45:05.835188,113.17255229443754
4920,2022-05-31 17:45:06.839354,113.16027153253363
4921,2022-05-31 17:45:07.845212,113.25245540172696
4922,2022-05-31 17:45:08.847420,113.09919230933323
4923,2022-05-31 17:45:09.852580,113.17316588370903
4924,2022-05-31 17:45:10.854631,113.10225706526762
4925,2022-05-31 17:45:11.859981,113.02889804812695
4926,2022-05-31 17:45:12.865966,113.1686229842953
4927,2022-05-31 17:45:13.871930,113.2108185357426
4928,2022-05-31 17:45:14.877497,113.16589926755668
4929,2022-05-31 17:45:15.881175,113.45325874748174
4930,2022-05-31 17:45:16.883533,113.42667310830325
4931,2022-05-31 17:45:17.884700,113.36039435357073
4932,2022-05-31 17:45:18.887410,113.45909654240482
4933,2022-05-31 17:45:19.892684,113.36890642812189
4934,2022-05-31 17:45:20.893807,113.42381537489224
4935,2022-05-31 17:45:21.895949,113.71749790132183
4936,2022-05-31 17:45:22.901168,113.62294218579063
4937,2022-05-31 17:45:23.906853,113.75437769263887
4938,2022-05-31 17:45:24.911685,113.97510371168761
4939,2022-05-31 17:45:25.914700,113.80083984337367
4940,2022-05-31 17:45:26.918320,113.32719902106105
4941,2022-05-31 17:45:27.923526,113.57367085763761
4942,2022-05-31 17:45:28.925794,113.65182711064755
4943,2022-05-31 17:45:29.927173,113.50669274194517
4944,2022-05-31 17:45:30.933613,113.3532369655952
4945,2022-05-31 17:45:31.936713,113.40658271649231
4946,2022-05-31 17:45:32.938911,113.5372586544014
4947,2022-05-31 17:45:33.943310,113.35532637907268
4948,2022-05-31 17:45:34.946380,113.60754005190836
4949,2022-05-31 17:45:35.950298,113.46673243073491
4950,2022-05-31 17:45:36.953852,113.04527202667961
4951,2022-05-31 17:45:37.956025,112.96281428449082
4952,2022-05-31 17:45:38.961994,113.02557273498103
4953,2022-05-31 17:45:39.965077,113.1993575754724
4954,2022-05-31 17:45:40.967996,113.00747991671658
4955,2022-05-31 17:45:41.971457,113.14562951968736
4956,2022-05-31 17:45:42.974367,113.33998644327175
4957,2022-05-31 17:45:43.976144,113.33726836378568
4958,2022-05-31 17:45:44.982167,113.2689113857607
4959,2022-05-31 17:45:45.983471,113.1049293137483
4960,2022-05-31 17:45:46.984564,113.07631671232134
4961,2022-05-31 17:45:47.985610,112.9567305743081
4962,2022-05-31 17:45:48.987678,113.08946168227138
4963,2022-05-31 17:45:49.994217,113.01702527797994
4964,2022-05-31 17:45:50.996376,113.01600022586958
4965,2022-05-31 17:45:51.998612,113.06094389003535
4966,2022-05-31 17:45:52.999483,113.03910793381075
4967,2022-05-31 17:45:54.001343,113.06604125666382
4968,2022-05-31 17:45:55.007333,112.98835411073746
4969,2022-05-31 17:45:56.013663,112.90913956983215
4970,2022-05-31 17:45:57.018374,112.64534751506325
4971,2022-05-31 17:45:58.020626,112.68763460937791
4972,2022-05-31 17:45:59.030548,112.60439844381536
4973,2022-05-31 17:46:00.031370,112.76081878069888
4974,2022-05-31 17:46:01.033266,112.92083603424228
4975,2022-05-31 17:46:02.039070,113.1639996299729
4976,2022-05-31 17:46:03.044933,113.42444470098961
4977,2022-05-31 17:46:04.046903,113.67316306623341
4978,2022-05-31 17:46:05.059918,113.87947562729327
4979,2022-05-31 17:46:06.066002,113.83301995030536
4980,2022-05-31 17:46:07.067955,113.4629330099109
4981,2022-05-31 17:46:08.070720,113.41770947563963
4982,2022-05-31 17:46:09.072655,113.29620533405536
4983,2022-05-31 17:46:10.078933,113.43901854845812
4984,2022-05-31 17:46:11.085479,113.61398054375931
4985,2022-05-31 17:46:12.091562,113.74847781428144
4986,2022-05-31 17:46:13.096691,113.75323090207606
4987,2022-05-31 17:46:14.099758,114.01368842583634
4988,2022-05-31 17:46:15.101191,113.8524501064565
4989,2022-05-31 17:46:16.107147,113.92028719237717
4990,2022-05-31 17:46:17.113493,113.47237134455192
4991,2022-05-31 17:46:18.114399,113.50993852109458
4992,2022-05-31 17:46:19.116232,113.66521326732722
4993,2022-05-31 17:46:20.120784,113.72704433450677
4994,2022-05-31 17:46:21.122783,114.00306165624004
4995,2022-05-31 17:46:22.123812,114.10590195859555
4996,2022-05-31 17:46:23.129842,114.21648574660897
4997,2022-05-31 17:46:24.131994,114.14225805688831
4998,2022-05-31 17:46:25.138178,113.98042379497875
4999,2022-05-31 17:46:26.142550,113.82860170517101
5000,2022-05-31 17:46:27.147282,113.75158165553302
5001,2022-05-31 17:46:28.152671,113.86000828454127
5002,2022-05-31 17:46:29.158486,113.69722564907752
5003,2022-05-31 17:46:30.163374,113.62168057805127
5004,2022-05-31 17:46:31.169564,113.82013526974991
5005,2022-05-31 17:46:32.175095,113.64245550316772
5006,2022-05-31 17:46:33.181941,113.92450451228649
5007,2022-05-31 17:46:34.186861,113.78204288673066
5008,2022-05-31 17:46:35.191577,113.70590139695476
5009,2022-05-31 17:46:36.197628,113.96448230219679
5010,2022-05-31 17:46:37.199484,113.68595055737909
5011,2022-05-31 17:46:38.205193,113.71409542949829
5012,2022-05-31 17:46:39.210236,113.96403771490111
5013,2022-05-31 17:46:40.212407,113.8364745165729
5014,2022-05-31 17:46:41.213405,113.6878572930144
5015,2022-05-31 17:46:42.222669,113.49300239554942
5016,2022-05-31 17:46:43.229378,113.57833189895356
5017,2022-05-31 17:46:44.232159,113.73861744853207
5018,2022-05-31 17:46:45.238199,114.00839238416815
5019,2022-05-31 17:46:46.241456,114.21066664499264
5020,2022-05-31 17:46:47.243843,113.73517518448047
5021,2022-05-31 17:46:48.247880,113.8734084703671
5022,2022-05-31 17:46:49.253982,113.84377228032162
5023,2022-05-31 17:46:50.260099,114.01488559101294
5024,2022-05-31 17:46:51.266469,113.8669600401128
5025,2022-05-31 17:46:52.272390,114.01339140066892
5026,2022-05-31 17:46:53.274437,113.96381538730913
5027,2022-05-31 17:46:54.279127,114.12446053825597
5028,2022-05-31 17:46:55.281269,114.17869906164556
5029,2022-05-31 17:46:56.287041,114.36521697301595
5030,2022-05-31 17:46:57.292979,114.00824554992192
5031,2022-05-31 17:46:58.296906,114.09918245056232
5032,2022-05-31 17:46:59.302542,114.21665197115472
5033,2022-05-31 17:47:00.303492,114.03174299384256
5034,2022-05-31 17:47:01.317648,113.95808908346189
5035,2022-05-31 17:47:02.323475,114.16165769127863
5036,2022-05-31 17:47:03.329512,114.22124812336833
5037,2022-05-31 17:47:04.335552,114.50572049389447
5038,2022-05-31 17:47:05.339113,114.72364903484075
5039,2022-05-31 17:47:06.340525,114.83491444168985
5040,2022-05-31 17:47:07.345397,114.64866007675847
5041,2022-05-31 17:47:08.352319,114.6849302251665
5042,2022-05-31 17:47:09.355055,114.4971637763408
5043,2022-05-31 17:47:10.360142,114.74803837045776
5044,2022-05-31 17:47:11.365029,114.60029813301122
5045,2022-05-31 17:47:12.370922,114.83943354844077
5046,2022-05-31 17:47:13.375773,114.88126927706908
5047,2022-05-31 17:47:14.379618,114.99644832723264
5048,2022-05-31 17:47:15.385381,115.09072198323976
5049,2022-05-31 17:47:16.391324,115.20612442413034
5050,2022-05-31 17:47:17.397286,114.94620560806005
5051,2022-05-31 17:47:18.402942,115.0203511974883
5052,2022-05-31 17:47:19.407642,115.01037184282235
5053,2022-05-31 17:47:20.409247,115.2633201762717
5054,2022-05-31 17:47:21.414557,115.20919584244758
5055,2022-05-31 17:47:22.420592,115.2606157860607
5056,2022-05-31 17:47:23.425604,115.52300239588327
5057,2022-05-31 17:47:24.430648,115.63093769687048
5058,2022-05-31 17:47:25.440717,115.80964864290678
5059,2022-05-31 17:47:26.444706,115.65698024114262
5060,2022-05-31 17:47:27.451172,115.40134431347248
5061,2022-05-31 17:47:28.457289,115.49321292165999
5062,2022-05-31 17:47:29.459996,115.63462866094699
5063,2022-05-31 17:47:30.462622,115.44072682921848
5064,2022-05-31 17:47:31.465274,115.39760540659971
5065,2022-05-31 17:47:32.471358,115.69439399264276
5066,2022-05-31 17:47:33.475022,115.84430606077277
5067,2022-05-31 17:47:34.505342,115.8028758857536
5068,2022-05-31 17:47:35.511387,115.76929696620701
5069,2022-05-31 17:47:36.512656,115.57636956027537
5070,2022-05-31 17:47:37.518703,115.44795191868634
5071,2022-05-31 17:47:38.523395,115.74624051646677
5072,2022-05-31 17:47:39.529446,115.88536352107226
5073,2022-05-31 17:47:40.535612,116.0435851566951
5074,2022-05-31 17:47:41.540632,116.2406261979215
5075,2022-05-31 17:47:42.545759,116.15584469376184
5076,2022-05-31 17:47:43.547656,116.05031349613189
5077,2022-05-31 17:47:44.548744,115.97387573461491
5078,2022-05-31 17:47:45.554663,116.06197085109089
5079,2022-05-31 17:47:46.556434,115.94554671672196
5080,2022-05-31 17:47:47.562369,115.48128879178708
5081,2022-05-31 17:47:48.566508,115.62735224123794
5082,2022-05-31 17:47:49.571218,115.69237285016852
5083,2022-05-31 17:47:50.572029,115.9453202064999
5084,2022-05-31 17:47:51.577249,116.11517145288701
5085,2022-05-31 17:47:52.578733,116.19683131867231
5086,2022-05-31 17:47:53.580316,116.46427672108221
5087,2022-05-31 17:47:54.581405,116.31412153883494
5088,2022-05-31 17:47:55.584438,116.3148426622014
5089,2022-05-31 17:47:56.589025,116.18373042195319
5090,2022-05-31 17:47:57.589987,115.98903446416008
5091,2022-05-31 17:47:58.595326,115.98281517039004
5092,2022-05-31 17:47:59.598336,116.11681625307246
5093,2022-05-31 17:48:00.604240,116.2120536641236
5094,2022-05-31 17:48:01.608025,116.21710703758666
5095,2022-05-31 17:48:02.614820,116.4518731477608
5096,2022-05-31 17:48:03.620696,116.5160885811732
5097,2022-05-31 17:48:04.623331,116.70441393842714
5098,2022-05-31 17:48:05.625447,116.6590101286014
5099,2022-05-31 17:48:06.627165,116.72030962341975
5100,2022-05-31 17:48:07.633152,116.3034005561391
5101,2022-05-31 17:48:08.639170,116.27686586559656
5102,2022-05-31 17:48:09.643236,116.17209631990481
5103,2022-05-31 17:48:10.645055,116.05111720980688
5104,2022-05-31 17:48:11.646013,116.02658576628886
5105,2022-05-31 17:48:12.652065,115.89744890555295
5106,2022-05-31 17:48:13.653981,115.8056446592945
5107,2022-05-31 17:48:14.657471,115.92165357786266
5108,2022-05-31 17:48:15.660308,115.89011304565562
5109,2022-05-31 17:48:16.660929,115.77071538207409
5110,2022-05-31 17:48:17.666430,115.27126604686315
5111,2022-05-31 17:48:18.670104,115.29260346964769
5112,2022-05-31 17:48:19.675354,115.58256833357487
5113,2022-05-31 17:48:20.678432,115.46324555953544
5114,2022-05-31 17:48:21.679553,115.53666754794831
5115,2022-05-31 17:48:22.685336,115.68888731242762
5116,2022-05-31 17:48:23.696281,115.85833388680128
5117,2022-05-31 17:48:24.700796,115.8715327670058
5118,2022-05-31 17:48:25.702539,116.12234652124886
5119,2022-05-31 17:48:26.706421,116.36166581333003
5120,2022-05-31 17:48:27.712319,116.29549019711055
5121,2022-05-31 17:48:28.718323,116.4373066557992
5122,2022-05-31 17:48:29.723324,116.50606408786257
5123,2022-05-31 17:48:30.725356,116.36486042018501
5124,2022-05-31 17:48:31.727635,116.3643333694836
5125,2022-05-31 17:48:32.731767,116.43213455045415
5126,2022-05-31 17:48:33.732872,116.23813676260849
5127,2022-05-31 17:48:34.736234,116.2071619520164
5128,2022-05-31 17:48:35.742969,116.13020155278446
5129,2022-05-31 17:48:36.744775,115.97284305819167
5130,2022-05-31 17:48:37.750666,115.47837096253525
5131,2022-05-31 17:48:38.753328,115.29660791658574
5132,2022-05-31 17:48:39.757438,115.31754127462726
5133,2022-05-31 17:48:40.761227,115.11974076770858
5134,2022-05-31 17:48:41.767263,115.00058511501642
5135,2022-05-31 17:48:42.772018,114.91120992212096
5136,2022-05-31 17:48:43.775521,115.13379091278745
5137,2022-05-31 17:48:44.776439,114.94972248320158
5138,2022-05-31 17:48:45.805658,115.09493759787377
5139,2022-05-31 17:48:46.816302,114.95462502641774
5140,2022-05-31 17:48:47.820895,114.93131692195671
5141,2022-05-31 17:48:48.824852,115.1969676711511
5142,2022-05-31 17:48:49.844353,115.0270208114149
5143,2022-05-31 17:48:50.848794,115.10479517288935
5144,2022-05-31 17:48:51.854428,115.18186190971377
5145,2022-05-31 17:48:52.857798,115.45387165689323
5146,2022-05-31 17:48:53.860574,115.5871434860488
5147,2022-05-31 17:48:54.866383,115.40475959521197
5148,2022-05-31 17:48:55.867392,115.55982832471615
5149,2022-05-31 17:48:56.870876,115.85787701451432
5150,2022-05-31 17:48:57.874249,115.45086223854429
5151,2022-05-31 17:48:58.878401,115.68951000681267
5152,2022-05-31 17:48:59.878977,115.79696678836332
5153,2022-05-31 17:49:00.888551,115.90757244999189
5154,2022-05-31 17:49:01.907698,116.17021074814973
5155,2022-05-31 17:49:02.909258,115.98077479901444
5156,2022-05-31 17:49:03.911056,115.79269068485554
5157,2022-05-31 17:49:04.916582,115.91650443684915
5158,2022-05-31 17:49:05.922306,116.10314670145837
5159,2022-05-31 17:49:06.926111,115.98518876653937
5160,2022-05-31 17:49:07.927755,115.58010887746939
5161,2022-05-31 17:49:08.928942,115.39136343773974
5162,2022-05-31 17:49:09.931381,115.53476507131357
5163,2022-05-31 17:49:10.936580,115.52054040699079
5164,2022-05-31 17:49:11.938804,115.57920098949927
5165,2022-05-31 17:49:12.943727,115.56621405957921
5166,2022-05-31 17:49:13.947627,115.60530201436839
5167,2022-05-31 17:49:14.953610,115.4617900635499
5168,2022-05-31 17:49:15.958842,115.41235767289984
5169,2022-05-31 17:49:16.961504,115.22959629048071
5170,2022-05-31 17:49:17.966671,114.99666188772125
5171,2022-05-31 17:49:18.967431,115.2899202407907
5172,2022-05-31 17:49:19.969713,115.52650684449083
5173,2022-05-31 17:49:20.971331,115.58216025916032
5174,2022-05-31 17:49:21.976857,115.46962457997118
5175,2022-05-31 17:49:22.982018,115.41391051483846
5176,2022-05-31 17:49:23.986415,115.37382896050337
5177,2022-05-31 17:49:24.992316,115.1805417126674
5178,2022-05-31 17:49:25.993393,115.38141738281792
5179,2022-05-31 17:49:26.999339,115.19771222659341
5180,2022-05-31 17:49:28.005467,114.71137782101643
5181,2022-05-31 17:49:29.010789,114.9589923146962
5182,2022-05-31 17:49:30.016879,114.80769454083278
5183,2022-05-31 17:49:31.022736,114.78121855685771
5184,2022-05-31 17:49:32.027018,114.91572090585312
5185,2022-05-31 17:49:33.057724,115.12525041604752
5186,2022-05-31 17:49:34.061405,115.0514443606522
5187,2022-05-31 17:49:35.062626,115.2216833754283
5188,2022-05-31 17:49:36.063736,115.15264297020818
5189,2022-05-31 17:49:37.067531,115.08961920556264
5190,2022-05-31 17:49:38.073596,115.01945904293937
5191,2022-05-31 17:49:39.076297,114.9002785645644
5192,2022-05-31 17:49:40.077794,114.80939620650786
5193,2022-05-31 17:49:41.082161,114.91465248447979
5194,2022-05-31 17:49:42.087794,115.0563879676074
5195,2022-05-31 17:49:43.092863,115.34840348895499
5196,2022-05-31 17:49:44.094747,115.34979477453787
5197,2022-05-31 17:49:45.096329,115.26465511430038
5198,2022-05-31 17:49:46.098702,115.15680040738006
5199,2022-05-31 17:49:47.104226,115.25684068520529
5200,2022-05-31 17:49:48.110031,114.9115093554944
5201,2022-05-31 17:49:49.111025,114.81758508767759
5202,2022-05-31 17:49:50.111957,114.9133402249849
5203,2022-05-31 17:49:51.112613,115.14129267030626
5204,2022-05-31 17:49:52.117438,115.14844622197478
5205,2022-05-31 17:49:53.118756,115.21095207440509
5206,2022-05-31 17:49:54.120454,115.48323378943468
5207,2022-05-31 17:49:55.123749,115.35654813793887
5208,2022-05-31 17:49:56.126167,115.457608983751
5209,2022-05-31 17:49:57.127479,115.55982094368699
5210,2022-05-31 17:49:58.130093,115.5437541620408
5211,2022-05-31 17:49:59.134223,115.51484374010472
5212,2022-05-31 17:50:00.138223,115.58139905565847
5213,2022-05-31 17:50:01.139568,115.52257207236683
5214,2022-05-31 17:50:02.142311,115.65499842992767
5215,2022-05-31 17:50:03.149035,115.51414344411164
5216,2022-05-31 17:50:04.155543,115.6980511513313
5217,2022-05-31 17:50:05.163169,115.65583875114338
5218,2022-05-31 17:50:06.168757,115.57393519947678
5219,2022-05-31 17:50:07.173563,115.64523623384314
5220,2022-05-31 17:50:08.178759,115.58078528232318
5221,2022-05-31 17:50:09.179476,115.87584361850617
5222,2022-05-31 17:50:10.181930,116.01039644650125
5223,2022-05-31 17:50:11.187102,116.15764320287076
5224,2022-05-31 17:50:12.192510,116.28087025133748
5225,2022-05-31 17:50:13.198200,116.51574945846653
5226,2022-05-31 17:50:14.203855,116.79448966142981
5227,2022-05-31 17:50:15.209585,117.06205703956802
5228,2022-05-31 17:50:16.215111,117.13499791699456
5229,2022-05-31 17:50:17.219520,117.15689755347267
5230,2022-05-31 17:50:18.223046,116.77881178418382
5231,2022-05-31 17:50:19.231879,117.05817528879595
5232,2022-05-31 17:50:20.237403,116.95233580571141
5233,2022-05-31 17:50:21.243841,116.97409318668545
5234,2022-05-31 17:50:22.249538,117.01239541083459
5235,2022-05-31 17:50:23.251766,117.08822668326974
5236,2022-05-31 17:50:24.256313,117.30562375697484
5237,2022-05-31 17:50:25.264681,117.44050472387643
5238,2022-05-31 17:50:26.271315,117.4772766097761
5239,2022-05-31 17:50:27.274283,117.36804070483782
5240,2022-05-31 17:50:28.275863,116.93341876182855
5241,2022-05-31 17:50:29.281898,116.75964073228569
5242,2022-05-31 17:50:30.285353,116.83337800193073
5243,2022-05-31 17:50:31.289117,116.89988547751965
5244,2022-05-31 17:50:32.295218,116.87850988446948
5245,2022-05-31 17:50:33.300947,116.90433413592905
5246,2022-05-31 17:50:34.306030,116.91138458134753
5247,2022-05-31 17:50:35.310473,116.76145662635042
5248,2022-05-31 17:50:36.316593,116.91331283456798
5249,2022-05-31 17:50:37.321644,116.8053273862861
5250,2022-05-31 17:50:38.326990,116.60842175604836
5251,2022-05-31 17:50:39.330589,116.6384371128673
5252,2022-05-31 17:50:40.335348,116.8089058596617
5253,2022-05-31 17:50:41.336837,116.83258682471637
5254,2022-05-31 17:50:42.342062,116.99762593225775
5255,2022-05-31 17:50:43.358707,116.87842626061696
5256,2022-05-31 17:50:44.364958,117.13336175573569
5257,2022-05-31 17:50:45.370562,117.01821086670725
5258,2022-05-31 17:50:46.375051,116.83564612446368
5259,2022-05-31 17:50:47.380759,116.71027133458405
5260,2022-05-31 17:50:48.385487,116.26542440121732
5261,2022-05-31 17:50:49.390541,116.07406202962964
5262,2022-05-31 17:50:50.392523,116.2676888576408
5263,2022-05-31 17:50:51.398153,116.1229190315673
5264,2022-05-31 17:50:52.403986,116.09141510699115
5265,2022-05-31 17:50:53.407885,116.17306523420673
5266,2022-05-31 17:50:54.413683,116.36506348961534
5267,2022-05-31 17:50:55.415914,116.38042389177878
5268,2022-05-31 17:50:56.421847,116.31372608047683
5269,2022-05-31 17:50:57.427507,116.14551645514399
5270,2022-05-31 17:50:58.433340,115.8987754021535
5271,2022-05-31 17:50:59.438057,115.77775642047665
5272,2022-05-31 17:51:00.444266,115.59244903580519
5273,2022-05-31 17:51:01.450207,115.4085372543669
5274,2022-05-31 17:51:02.457756,115.69532192217808
5275,2022-05-31 17:51:03.463342,115.67016944380431
5276,2022-05-31 17:51:04.466815,115.85840490467811
5277,2022-05-31 17:51:05.472617,116.0914979423353
5278,2022-05-31 17:51:06.476639,116.31263757411317
5279,2022-05-31 17:51:07.480515,116.48853864658467
5280,2022-05-31 17:51:08.483058,116.06900758839433
5281,2022-05-31 17:51:09.485101,116.0052139749755
5282,2022-05-31 17:51:10.488192,115.94848443892697
5283,2022-05-31 17:51:11.493882,116.14703069310126
5284,2022-05-31 17:51:12.499530,116.16781720874334
5285,2022-05-31 17:51:13.504393,116.36125625443157
5286,2022-05-31 17:51:14.510653,116.59348086066147
5287,2022-05-31 17:51:15.512920,116.60356075153857
5288,2022-05-31 17:51:16.518769,116.79219562033022
5289,2022-05-31 17:51:17.523675,116.98494214857948
5290,2022-05-31 17:51:18.529519,116.71048228897433
5291,2022-05-31 17:51:19.535499,116.55178883870494
5292,2022-05-31 17:51:20.538670,116.7883386765521
5293,2022-05-31 17:51:21.541361,116.67706279927575
5294,2022-05-31 17:51:22.547000,116.72474409996269
5295,2022-05-31 17:51:23.548184,116.98750048969384
5296,2022-05-31 17:51:24.553842,117.03192764166668
5297,2022-05-31 17:51:25.558061,117.13992929537395
5298,2022-05-31 17:51:26.564044,117.35271195158549
5299,2022-05-31 17:51:27.570049,117.3297773202206
5300,2022-05-31 17:51:28.576920,117.06100626155036
5301,2022-05-31 17:51:29.577912,117.06356398530197
5302,2022-05-31 17:51:30.580670,117.3035343534115
5303,2022-05-31 17:51:31.582561,117.33052007058944
5304,2022-05-31 17:51:32.588283,117.16682018235268
5305,2022-05-31 17:51:33.591953,117.08606037608818
5306,2022-05-31 17:51:34.597809,117.31980793840779
5307,2022-05-31 17:51:35.598979,117.33221415340078
5308,2022-05-31 17:51:36.605107,117.26461593848384
5309,2022-05-31 17:51:37.611163,117.38853181828681
5310,2022-05-31 17:51:38.617267,116.90905757523618
5311,2022-05-31 17:51:39.619393,116.99263768518209
5312,2022-05-31 17:51:40.625166,117.1080329944648
5313,2022-05-31 17:51:41.630513,117.3658924906208
5314,2022-05-31 17:51:42.632127,117.57631305035414
5315,2022-05-31 17:51:43.636137,117.54652406717125
5316,2022-05-31 17:51:44.642178,117.75436476597241
5317,2022-05-31 17:51:45.648235,117.89236563677274
5318,2022-05-31 17:51:46.653158,118.10302768933947
5319,2022-05-31 17:51:47.659648,118.15379071772493
5320,2022-05-31 17:51:48.665755,117.87164851105813
5321,2022-05-31 17:51:49.671168,117.87659142343396
5322,2022-05-31 17:51:50.675622,118.11613795457176
5323,2022-05-31 17:51:51.681861,118.01470886389174
5324,2022-05-31 17:51:52.687797,118.11380010789749
5325,2022-05-31 17:51:53.693575,118.31844250981106
5326,2022-05-31 17:51:54.699386,118.47784997142045
5327,2022-05-31 17:51:55.704786,118.58069713663409
5328,2022-05-31 17:51:56.710579,118.5819813005839
5329,2022-05-31 17:51:57.716625,118.49299829391477
5330,2022-05-31 17:51:58.752056,118.37716329719387
5331,2022-05-31 17:51:59.756334,118.60745070388182
5332,2022-05-31 17:52:00.761001,118.53220621357283
5333,2022-05-31 17:52:01.766624,118.5339549831643
5334,2022-05-31 17:52:02.772393,118.35141511768688
5335,2022-05-31 17:52:03.778525,118.34757166192618
5336,2022-05-31 17:52:04.781847,118.5240869445327
5337,2022-05-31 17:52:05.787300,118.70727779464508
5338,2022-05-31 17:52:06.792711,118.54484324596287
5339,2022-05-31 17:52:07.798583,118.38407141879492
5340,2022-05-31 17:52:08.801827,117.8892630855357
5341,2022-05-31 17:52:09.807443,117.82875118824164
5342,2022-05-31 17:52:10.811792,118.1250515810331
5343,2022-05-31 17:52:11.814059,118.02409376307304
5344,2022-05-31 17:52:12.819603,117.99746849360612
5345,2022-05-31 17:52:13.825548,118.28396652774943
5346,2022-05-31 17:52:14.831351,118.18092147794646
5347,2022-05-31 17:52:15.837806,118.30214894019312
5348,2022-05-31 17:52:16.843623,118.53318540518462
5349,2022-05-31 17:52:17.849500,118.62584404106575
5350,2022-05-31 17:52:18.855289,118.23972392174609
5351,2022-05-31 17:52:19.859781,118.1875076114532
5352,2022-05-31 17:52:20.865516,118.39590196419658
5353,2022-05-31 17:52:21.867336,118.54446403657757
5354,2022-05-31 17:52:22.873698,118.52385280356333
5355,2022-05-31 17:52:23.879700,118.77369411953018
5356,2022-05-31 17:52:24.883439,118.91836452458229
5357,2022-05-31 17:52:25.888608,118.87233154330002
5358,2022-05-31 17:52:26.891890,118.79462750304646
5359,2022-05-31 17:52:27.895916,118.82603392552618
5360,2022-05-31 17:52:28.902222,118.43305480371828
5361,2022-05-31 17:52:29.909584,118.57144878834951
5362,2022-05-31 17:52:30.917490,118.70091007251588
5363,2022-05-31 17:52:31.923442,118.78804496561214
5364,2022-05-31 17:52:32.929706,118.74357686266829
5365,2022-05-31 17:52:33.935628,118.601341543162
5366,2022-05-31 17:52:34.937983,118.73994847382043
5367,2022-05-31 17:52:35.944210,118.6548491875287
5368,2022-05-31 17:52:36.950316,118.56875675962394
5369,2022-05-31 17:52:37.956198,118.65336165704399
5370,2022-05-31 17:52:38.962132,118.23867483725647
5371,2022-05-31 17:52:39.967838,118.39913493231103
5372,2022-05-31 17:52:40.973875,118.3076828261106
5373,2022-05-31 17:52:41.978271,118.52081733020782
5374,2022-05-31 17:52:42.979640,118.46375086509023
5375,2022-05-31 17:52:43.985079,118.68034218469934
5376,2022-05-31 17:52:44.990848,118.6012493085026
5377,2022-05-31 17:52:45.991884,118.66308990902213
5378,2022-05-31 17:52:47.008814,118.83198540905305
5379,2022-05-31 17:52:48.014636,119.08042268478191
5380,2022-05-31 17:52:49.016297,118.86994563880148
5381,2022-05-31 17:52:50.022248,119.02192418419801
5382,2022-05-31 17:52:51.027699,119.29892649953977
5383,2022-05-31 17:52:52.033627,119.30511413224062
5384,2022-05-31 17:52:53.040092,119.54342599605405
5385,2022-05-31 17:52:54.043129,119.41329053988264
5386,2022-05-31 17:52:55.049148,119.57425229309611
5387,2022-05-31 17:52:56.050586,119.7965243228958
5388,2022-05-31 17:52:57.056543,120.07172949561587
5389,2022-05-31 17:52:58.057583,120.09811748278413
5390,2022-05-31 17:52:59.062616,119.66708778867682
5391,2022-05-31 17:53:00.068629,119.96345155670544
5392,2022-05-31 17:53:01.075497,119.84719065442894
5393,2022-05-31 17:53:02.078534,119.73649219507128
5394,2022-05-31 17:53:03.084354,119.79869755346651
5395,2022-05-31 17:53:04.090347,119.79560361120195
